측정일시,측정소명,년,월,일,오존농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20180724,서초구,2018,7,24,0.053,39.0,24.0
20180724,서대문구,2018,7,24,0.054,42.0,28.0
20180724,강남대로,2018,7,24,0.028,41.0,27.0
20180724,강동구,2018,7,24,0.037,51.0,28.0
20180724,강변북로,2018,7,24,0.022,47.0,28.0
20180724,강북구,2018,7,24,0.067,46.0,32.0
20180724,강서구,2018,7,24,0.051,36.0,26.0
20180724,공항대로,2018,7,24,0.01,38.0,25.0
20180724,관악구,2018,7,24,0.054,43.0,27.0
20180724,광진구,2018,7,24,0.047,43.0,29.0
20180724,강남구,2018,7,24,0.041,36.0,24.0
20180724,금천구,2018,7,24,0.047,41.0,27.0
20180724,노원구,2018,7,24,0.049,42.0,33.0
20180724,도봉구,2018,7,24,0.069,47.0,27.0
20180724,도산대로,2018,7,24,0.037,48.0,29.0
20180724,동대문구,2018,7,24,0.07,40.0,32.0
20180724,동작구,2018,7,24,0.055,44.0,24.0
20180724,동작대로,2018,7,24,0.055,46.0,29.0
20180724,마포구,2018,7,24,0.06,40.0,25.0
20180724,구로구,2018,7,24,0.06,39.0,24.0
20180725,용산구,2018,7,25,0.027,33.0,25.0
20180725,영등포로,2018,7,25,0.012,35.0,20.0
20180725,송파구,2018,7,25,0.031,30.0,20.0
20180725,양천구,2018,7,25,0.023,33.0,20.0
20180725,신촌로,2018,7,25,0.011,36.0,18.0
20180725,은평구,2018,7,25,0.031,33.0,26.0
20180725,영등포구,2018,7,25,0.023,37.0,22.0
20180725,정릉로,2018,7,25,0.021,34.0,23.0
20180725,천호대로,2018,7,25,0.03,32.0,20.0
20180725,종로구,2018,7,25,0.029,32.0,24.0
20180725,중구,2018,7,25,0.026,33.0,21.0
20180725,중랑구,2018,7,25,0.025,29.0,21.0
20180725,청계천로,2018,7,25,0.025,41.0,31.0
20180725,한강대로,2018,7,25,0.013,47.0,25.0
20180725,홍릉로,2018,7,25,0.019,43.0,32.0
20180725,화랑로,2018,7,25,0.021,34.0,20.0
20180725,성북구,2018,7,25,0.022,34.0,22.0
20180725,종로,2018,7,25,0.021,35.0,23.0
20180725,성동구,2018,7,25,0.019,27.0,17.0
20180725,서초구,2018,7,25,0.032,28.0,17.0
20180725,서대문구,2018,7,25,0.027,30.0,21.0
20180725,강남대로,2018,7,25,0.015,28.0,18.0
20180725,강동구,2018,7,25,0.023,37.0,20.0
20180725,강변북로,2018,7,25,0.015,34.0,20.0
20180725,강북구,2018,7,25,0.031,37.0,24.0
20180725,강서구,2018,7,25,0.029,29.0,18.0
20180725,공항대로,2018,7,25,0.019,31.0,21.0
20180725,관악구,2018,7,25,0.034,32.0,19.0
20180725,광진구,2018,7,25,0.026,32.0,21.0
20180725,강남구,2018,7,25,0.023,27.0,17.0
20180725,금천구,2018,7,25,0.023,34.0,21.0
20180725,노원구,2018,7,25,0.026,37.0,26.0
20180725,도봉구,2018,7,25,0.031,35.0,19.0
20180725,도산대로,2018,7,25,0.016,36.0,19.0
20180725,동대문구,2018,7,25,0.033,29.0,23.0
20180725,동작구,2018,7,25,0.031,36.0,18.0
20180725,동작대로,2018,7,25,0.045,35.0,21.0
20180725,마포구,2018,7,25,0.032,25.0,17.0
20180725,구로구,2018,7,25,0.038,27.0,17.0
20180726,용산구,2018,7,26,0.029,42.0,33.0
20180726,영등포로,2018,7,26,0.015,40.0,27.0
20180726,송파구,2018,7,26,0.025,36.0,25.0
20180726,양천구,2018,7,26,0.025,44.0,28.0
20180726,신촌로,2018,7,26,0.011,45.0,24.0
20180726,은평구,2018,7,26,0.035,43.0,33.0
20180726,영등포구,2018,7,26,0.023,43.0,29.0
20180726,정릉로,2018,7,26,0.021,45.0,30.0
20180726,천호대로,2018,7,26,0.028,40.0,25.0
20180726,종로구,2018,7,26,0.029,40.0,29.0
20180726,중구,2018,7,26,0.031,43.0,27.0
20180726,중랑구,2018,7,26,0.026,37.0,27.0
20180726,청계천로,2018,7,26,0.026,52.0,37.0
20180726,한강대로,2018,7,26,0.017,51.0,29.0
20180726,홍릉로,2018,7,26,0.018,53.0,38.0
20180726,화랑로,2018,7,26,0.019,49.0,25.0
20180726,성북구,2018,7,26,0.024,46.0,28.0
20180726,종로,2018,7,26,0.024,46.0,30.0
20180726,성동구,2018,7,26,0.021,40.0,22.0
20180726,서초구,2018,7,26,0.032,34.0,22.0
20180726,서대문구,2018,7,26,0.027,36.0,27.0
20180726,강남대로,2018,7,26,0.013,36.0,24.0
20180726,강동구,2018,7,26,0.023,50.0,26.0
20180726,강변북로,2018,7,26,0.015,42.0,25.0
20180726,강북구,2018,7,26,0.031,49.0,31.0
20180726,강서구,2018,7,26,0.028,41.0,29.0
20180726,공항대로,2018,7,26,0.019,39.0,29.0
20180726,관악구,2018,7,26,0.037,37.0,25.0
20180726,광진구,2018,7,26,0.025,39.0,27.0
20180726,강남구,2018,7,26,0.024,35.0,23.0
20180726,금천구,2018,7,26,0.028,43.0,27.0
20180726,노원구,2018,7,26,0.026,43.0,31.0
20180726,도봉구,2018,7,26,0.029,43.0,26.0
20180726,도산대로,2018,7,26,0.02,43.0,27.0
20180726,동대문구,2018,7,26,0.032,38.0,29.0
20180726,동작구,2018,7,26,0.031,44.0,24.0
20180726,동작대로,2018,7,26,0.029,41.0,26.0
20180726,마포구,2018,7,26,0.02521052631578947,,27.57894736842105
20180726,구로구,2018,7,26,0.042,34.0,24.0
20180727,용산구,2018,7,27,0.035,52.0,42.0
20180727,영등포로,2018,7,27,0.016,48.0,31.0
20180727,송파구,2018,7,27,0.033,46.0,32.0
20180727,양천구,2018,7,27,0.027,55.0,34.0
20180727,신촌로,2018,7,27,0.011,51.0,28.0
20180727,은평구,2018,7,27,0.042,45.0,36.0
20180727,영등포구,2018,7,27,0.022,51.0,35.0
20180727,정릉로,2018,7,27,0.027,46.0,33.0
20180727,천호대로,2018,7,27,0.037,58.0,37.0
20180727,종로구,2018,7,27,0.035,43.0,30.0
20180727,중구,2018,7,27,0.039,52.0,34.0
20180727,중랑구,2018,7,27,0.032,46.0,36.0
20180727,청계천로,2018,7,27,0.034,63.0,45.0
20180727,한강대로,2018,7,27,0.022,55.0,32.0
20180727,홍릉로,2018,7,27,0.023,59.0,45.0
20180727,화랑로,2018,7,27,0.029,49.0,28.0
20180727,성북구,2018,7,27,0.032,48.0,30.0
20180727,종로,2018,7,27,0.033,54.0,38.0
20180727,성동구,2018,7,27,0.029,45.0,29.0
20180727,서초구,2018,7,27,0.038,42.0,29.0
20180727,서대문구,2018,7,27,0.033,41.0,30.0
20180727,강남대로,2018,7,27,0.013,46.0,30.0
20180727,강동구,2018,7,27,0.025,73.0,38.0
20180727,강변북로,2018,7,27,0.024,51.0,31.0
20180727,강북구,2018,7,27,0.042,53.0,36.0
20180727,강서구,2018,7,27,0.026,46.0,35.0
20180727,공항대로,2018,7,27,0.022,42.0,32.0
20180727,관악구,2018,7,27,0.04,47.0,31.0
20180727,광진구,2018,7,27,0.032,48.0,34.0
20180727,강남구,2018,7,27,0.03,41.0,28.0
20180727,금천구,2018,7,27,0.031,53.0,35.0
20180727,노원구,2018,7,27,0.034,45.0,31.0
20180727,도봉구,2018,7,27,0.042,43.0,27.0
20180727,도산대로,2018,7,27,0.027,51.0,34.0
20180727,동대문구,2018,7,27,0.04,46.0,37.0
20180727,동작구,2018,7,27,0.038,56.0,31.0
20180727,동작대로,2018,7,27,0.02,50.0,34.0
20180727,마포구,2018,7,27,0.030605263157894736,,33.3421052631579
20180727,구로구,2018,7,27,0.048,42.0,29.0
20180728,용산구,2018,7,28,0.019,47.0,38.0
20180728,영등포로,2018,7,28,0.009,42.0,28.0
20180728,송파구,2018,7,28,0.018,34.0,23.0
20180728,양천구,2018,7,28,0.018,47.0,34.0
20180728,신촌로,2018,7,28,0.009,46.0,23.0
20180728,은평구,2018,7,28,0.031,36.0,30.0
20180728,영등포구,2018,7,28,0.014,43.0,31.0
20180728,정릉로,2018,7,28,0.06,34.0,25.0
20180728,천호대로,2018,7,28,0.023,44.0,28.0
20180728,종로구,2018,7,28,0.023,31.0,21.0
20180728,중구,2018,7,28,0.02,47.0,32.0
20180728,중랑구,2018,7,28,0.02,37.0,30.0
20180728,청계천로,2018,7,28,0.022,56.0,41.0
20180728,한강대로,2018,7,28,0.009,49.0,28.0
20180728,홍릉로,2018,7,28,0.016,50.0,37.0
20180728,화랑로,2018,7,28,0.026,40.0,23.0
20180728,성북구,2018,7,28,0.019,37.0,24.0
20180728,종로,2018,7,28,0.018,47.0,36.0
20180728,성동구,2018,7,28,0.019,34.0,23.0
20180728,서초구,2018,7,28,0.024,33.0,23.0
20180728,서대문구,2018,7,28,0.021,34.0,25.0
20180728,강남대로,2018,7,28,0.003,38.0,24.0
20180728,강동구,2018,7,28,0.014,49.0,29.0
20180728,강변북로,2018,7,28,0.023,40.0,24.0
20180728,강북구,2018,7,28,0.026,48.0,35.0
20180728,강서구,2018,7,28,0.024,32.0,22.0
20180728,공항대로,2018,7,28,0.015,39.0,26.0
20180728,관악구,2018,7,28,0.02,40.0,26.0
20180728,광진구,2018,7,28,0.017,34.0,24.0
20180728,강남구,2018,7,28,0.019,31.0,22.0
20180728,금천구,2018,7,28,0.018,48.0,34.0
20180728,노원구,2018,7,28,0.02,38.0,24.0
20180728,도봉구,2018,7,28,0.026,37.0,24.0
20180728,도산대로,2018,7,28,0.011,42.0,28.0
20180728,동대문구,2018,7,28,0.026,37.0,33.0
20180728,동작구,2018,7,28,0.023,48.0,29.0
20180728,동작대로,2018,7,28,0.014,43.0,25.0
20180728,마포구,2018,7,28,0.020263157894736844,,27.763157894736842
20180728,구로구,2018,7,28,0.033,32.0,23.0
20180729,영등포로,2018,7,29,0.018,21.0,12.0
20180729,영등포구,2018,7,29,0.022,22.0,16.0
20180729,성북구,2018,7,29,0.02,23.0,14.0
20180729,신촌로,2018,7,29,0.013,21.0,13.0
20180729,송파구,2018,7,29,0.025,18.0,12.0
20180729,용산구,2018,7,29,0.027,17.0,14.0
20180729,양천구,2018,7,29,0.023,20.0,14.0
20180729,은평구,2018,7,29,0.03,18.0,17.0
20180729,중랑구,2018,7,29,0.025,14.0,11.0
20180729,종로,2018,7,29,0.019,20.0,14.0
20180729,종로구,2018,7,29,0.027,18.0,12.0
20180729,중구,2018,7,29,0.027,18.0,13.0
20180729,천호대로,2018,7,29,0.026,20.0,11.0
20180729,청계천로,2018,7,29,0.028,24.0,18.0
20180729,한강대로,2018,7,29,0.018,29.0,15.0
20180729,홍릉로,2018,7,29,0.017,27.0,19.0
20180729,성동구,2018,7,29,0.021,18.0,12.0
20180729,정릉로,2018,7,29,0.247,20.0,14.0
20180729,서초구,2018,7,29,0.028,17.0,9.0
20180729,화랑로,2018,7,29,0.015,23.0,13.0
20180729,마포구,2018,7,29,0.028789473684210528,,12.842105263157896
20180729,강남구,2018,7,29,0.021,13.0,9.0
20180729,강남대로,2018,7,29,0.011,22.0,12.0
20180729,강동구,2018,7,29,0.018,19.0,11.0
20180729,강변북로,2018,7,29,0.025,15.0,8.0
20180729,강북구,2018,7,29,0.026,18.0,13.0
20180729,강서구,2018,7,29,0.025,18.0,13.0
20180729,공항대로,2018,7,29,0.017,24.0,15.0
20180729,관악구,2018,7,29,0.018,20.0,12.0
20180729,서대문구,2018,7,29,0.029,15.0,12.0
20180729,구로구,2018,7,29,0.034,16.0,10.0
20180729,금천구,2018,7,29,0.029,21.0,14.0
20180729,노원구,2018,7,29,0.022,22.0,13.0
20180729,도봉구,2018,7,29,0.028,22.0,12.0
20180729,도산대로,2018,7,29,0.021,19.0,10.0
20180729,동대문구,2018,7,29,0.028,16.0,14.0
20180729,동작구,2018,7,29,0.027,24.0,12.0
20180729,동작대로,2018,7,29,0.015,22.0,13.0
20180729,광진구,2018,7,29,0.024,17.0,12.0
20180730,용산구,2018,7,30,0.03,5.0,4.0
20180730,영등포로,2018,7,30,0.017,15.0,8.0
20180730,송파구,2018,7,30,0.026,11.0,6.0
20180730,양천구,2018,7,30,0.027,11.0,6.0
20180730,신촌로,2018,7,30,0.016,13.0,8.0
20180730,은평구,2018,7,30,0.033,10.0,11.0
20180730,영등포구,2018,7,30,0.025,15.0,9.0
20180730,정릉로,2018,7,30,0.056,12.0,7.0
20180730,천호대로,2018,7,30,0.02,13.0,7.0
20180730,종로구,2018,7,30,0.026,9.0,6.0
20180730,중구,2018,7,30,0.021,10.0,6.0
20180730,중랑구,2018,7,30,0.022,6.0,4.0
20180730,청계천로,2018,7,30,0.022,13.0,10.0
20180730,한강대로,2018,7,30,0.018,24.0,9.0
20180730,홍릉로,2018,7,30,0.018,13.0,11.0
20180730,화랑로,2018,7,30,0.013,15.0,7.0
20180730,성북구,2018,7,30,0.019,14.0,6.0
20180730,종로,2018,7,30,0.016,9.0,5.0
20180730,성동구,2018,7,30,0.02,13.0,7.0
20180730,서초구,2018,7,30,0.027,7.0,3.0
20180730,서대문구,2018,7,30,0.028,8.0,4.0
20180730,강남대로,2018,7,30,0.012,10.0,5.0
20180730,강동구,2018,7,30,0.018,16.0,6.0
20180730,강변북로,2018,7,30,0.018,9.0,4.0
20180730,강북구,2018,7,30,0.027,7.0,5.0
20180730,강서구,2018,7,30,0.031,10.0,5.0
20180730,공항대로,2018,7,30,0.02,18.0,9.0
20180730,관악구,2018,7,30,0.025,14.0,7.0
20180730,광진구,2018,7,30,0.022,8.0,5.0
20180730,강남구,2018,7,30,0.019,12.0,3.0
20180730,금천구,2018,7,30,0.031,12.0,6.0
20180730,노원구,2018,7,30,0.023,12.0,6.0
20180730,도봉구,2018,7,30,0.028,13.0,5.0
20180730,도산대로,2018,7,30,0.016,11.0,4.0
20180730,동대문구,2018,7,30,0.028,6.0,5.0
20180730,동작구,2018,7,30,0.028,12.0,4.0
20180730,동작대로,2018,7,30,0.014,13.0,6.0
20180730,마포구,2018,7,30,0.044,8.0,6.0
20180730,구로구,2018,7,30,0.033,7.0,4.0
20180731,용산구,2018,7,31,0.041,17.0,10.0
20180731,영등포로,2018,7,31,0.029,24.0,14.0
20180731,송파구,2018,7,31,0.041,16.0,9.0
20180731,양천구,2018,7,31,0.038,20.0,11.0
20180731,신촌로,2018,7,31,0.021,26.0,13.0
20180731,은평구,2018,7,31,0.048,19.0,14.0
20180731,영등포구,2018,7,31,0.034,25.0,15.0
20180731,정릉로,2018,7,31,0.092,17.0,11.0
20180731,천호대로,2018,7,31,0.032,19.0,10.0
20180731,종로구,2018,7,31,0.043,15.0,9.0
20180731,중구,2018,7,31,0.045,18.0,11.0
20180731,중랑구,2018,7,31,0.036,12.0,7.0
20180731,청계천로,2018,7,31,0.033,21.0,15.0
20180731,한강대로,2018,7,31,0.03,32.0,14.0
20180731,홍릉로,2018,7,31,0.032,24.0,14.0
20180731,화랑로,2018,7,31,0.022,22.0,10.0
20180731,성북구,2018,7,31,0.036,18.0,10.0
20180731,종로,2018,7,31,0.033,19.0,11.0
20180731,성동구,2018,7,31,0.031,19.0,10.0
20180731,서초구,2018,7,31,0.044,17.0,8.0
20180731,서대문구,2018,7,31,0.039,17.0,9.0
20180731,강남대로,2018,7,31,0.017,16.0,8.0
20180731,강동구,2018,7,31,0.027,20.0,9.0
20180731,강변북로,2018,7,31,0.014,19.0,8.0
20180731,강북구,2018,7,31,0.044,15.0,8.0
20180731,강서구,2018,7,31,0.043,16.0,10.0
20180731,공항대로,2018,7,31,0.03,24.0,14.0
20180731,관악구,2018,7,31,0.041,23.0,12.0
20180731,광진구,2018,7,31,0.033,15.0,9.0
20180731,강남구,2018,7,31,0.031,14.0,8.0
20180731,금천구,2018,7,31,0.044,20.0,11.0
20180731,노원구,2018,7,31,0.038,18.0,10.0
20180731,도봉구,2018,7,31,0.045,19.0,10.0
20180731,도산대로,2018,7,31,0.025,21.0,11.0
20180731,동대문구,2018,7,31,0.048,11.0,9.0
20180731,동작구,2018,7,31,0.045,20.0,9.0
20180731,동작대로,2018,7,31,0.02,22.0,10.0
20180731,마포구,2018,7,31,0.039,15.0,9.0
20180731,구로구,2018,7,31,0.052,15.0,10.0
20180801,용산구,2018,8,1,0.049,33.0,25.0
20180801,영등포로,2018,8,1,0.033,41.0,23.0
20180801,송파구,2018,8,1,0.042,28.0,16.0
20180801,양천구,2018,8,1,0.042,37.0,22.0
20180801,신촌로,2018,8,1,0.017,43.0,21.0
20180801,은평구,2018,8,1,0.055,33.0,25.0
20180801,영등포구,2018,8,1,0.04,44.0,25.0
20180801,정릉로,2018,8,1,0.154,34.0,21.0
20180801,천호대로,2018,8,1,0.038,29.0,17.0
20180801,종로구,2018,8,1,0.05,29.0,17.0
20180801,중구,2018,8,1,0.055,33.0,21.0
20180801,중랑구,2018,8,1,0.045,25.0,17.0
20180801,청계천로,2018,8,1,0.051,39.0,29.0
20180801,한강대로,2018,8,1,0.03,45.0,22.0
20180801,홍릉로,2018,8,1,0.043,40.0,29.0
20180801,화랑로,2018,8,1,0.028,36.0,16.0
20180801,성북구,2018,8,1,0.043,36.0,20.0
20180801,종로,2018,8,1,0.046,33.0,23.0
20180801,성동구,2018,8,1,0.04,33.0,19.0
20180801,서초구,2018,8,1,0.055,33.0,18.0
20180801,서대문구,2018,8,1,0.046,32.0,17.0
20180801,강남대로,2018,8,1,0.017,30.0,18.0
20180801,강동구,2018,8,1,0.034,35.0,17.0
20180801,강변북로,2018,8,1,0.02,33.0,17.0
20180801,강북구,2018,8,1,0.054,32.0,19.0
20180801,강서구,2018,8,1,0.049,32.0,20.0
20180801,공항대로,2018,8,1,0.03,41.0,26.0
20180801,관악구,2018,8,1,0.052,37.0,21.0
20180801,광진구,2018,8,1,0.04,29.0,18.0
20180801,강남구,2018,8,1,0.038,28.0,15.0
20180801,금천구,2018,8,1,0.045,35.0,21.0
20180801,노원구,2018,8,1,0.043,31.0,18.0
20180801,도봉구,2018,8,1,0.051,35.0,20.0
20180801,도산대로,2018,8,1,0.037,37.0,21.0
20180801,동대문구,2018,8,1,0.064,28.0,23.0
20180801,동작구,2018,8,1,0.055,38.0,19.0
20180801,동작대로,2018,8,1,0.027,41.0,21.0
20180801,마포구,2018,8,1,0.04526315789473684,,20.44736842105263
20180801,구로구,2018,8,1,0.062,35.0,20.0
20180802,영등포로,2018,8,2,0.028,36.0,20.0
20180802,영등포구,2018,8,2,0.06,42.0,26.0
20180802,성북구,2018,8,2,0.034,37.0,21.0
20180802,신촌로,2018,8,2,0.016,37.0,22.0
20180802,송파구,2018,8,2,0.042,30.0,19.0
20180802,용산구,2018,8,2,0.045,29.0,23.0
20180802,양천구,2018,8,2,0.038,33.0,21.0
20180802,은평구,2018,8,2,0.049,37.0,29.0
20180802,중랑구,2018,8,2,0.037,27.0,20.0
20180802,종로,2018,8,2,0.035,33.0,22.0
20180802,종로구,2018,8,2,0.039,29.0,19.0
20180802,중구,2018,8,2,0.044,30.0,21.0
20180802,천호대로,2018,8,2,0.043,27.0,16.0
20180802,청계천로,2018,8,2,0.037,39.0,31.0
20180802,한강대로,2018,8,2,0.029,52.0,24.0
20180802,홍릉로,2018,8,2,0.03,37.0,29.0
20180802,성동구,2018,8,2,0.032,31.0,20.0
20180802,정릉로,2018,8,2,0.107,34.0,21.0
20180802,서초구,2018,8,2,0.05,30.0,18.0
20180802,화랑로,2018,8,2,0.026,39.0,18.0
20180802,마포구,2018,8,2,0.039,,21.07894736842105
20180802,강남구,2018,8,2,0.034,27.0,17.0
20180802,강남대로,2018,8,2,0.019,28.0,18.0
20180802,강동구,2018,8,2,0.033,29.0,18.0
20180802,강변북로,2018,8,2,0.019,34.0,18.0
20180802,강북구,2018,8,2,0.039,36.0,23.0
20180802,강서구,2018,8,2,0.046,30.0,20.0
20180802,공항대로,2018,8,2,0.031,39.0,29.0
20180802,관악구,2018,8,2,0.048,33.0,18.0
20180802,서대문구,2018,8,2,0.041,31.0,19.0
20180802,구로구,2018,8,2,0.058,31.0,23.0
20180802,금천구,2018,8,2,0.043,33.0,21.0
20180802,노원구,2018,8,2,0.039,33.0,19.0
20180802,도봉구,2018,8,2,0.042,37.0,21.0
20180802,도산대로,2018,8,2,0.029,34.0,20.0
20180802,동대문구,2018,8,2,0.025,24.0,20.0
20180802,동작구,2018,8,2,0.049,33.0,17.0
20180802,동작대로,2018,8,2,0.029,33.0,19.0
20180802,광진구,2018,8,2,0.037,32.0,21.0
20180803,용산구,2018,8,3,0.054,42.0,39.0
20180803,영등포로,2018,8,3,0.033,49.0,31.0
20180803,송파구,2018,8,3,0.057,42.0,31.0
20180803,양천구,2018,8,3,0.048,50.0,34.0
20180803,신촌로,2018,8,3,0.02,51.0,31.0
20180803,은평구,2018,8,3,0.066,46.0,39.0
20180803,영등포구,2018,8,3,0.058,56.0,37.0
20180803,정릉로,2018,8,3,0.076,46.0,34.0
20180803,천호대로,2018,8,3,0.059,42.0,29.0
20180803,종로구,2018,8,3,0.061,41.0,30.0
20180803,중구,2018,8,3,0.062,47.0,35.0
20180803,중랑구,2018,8,3,0.057,41.0,35.0
20180803,청계천로,2018,8,3,0.06,56.0,46.0
20180803,한강대로,2018,8,3,0.034,59.0,35.0
20180803,홍릉로,2018,8,3,0.045,58.0,47.0
20180803,화랑로,2018,8,3,0.037,51.0,31.0
20180803,성북구,2018,8,3,0.053,49.0,34.0
20180803,종로,2018,8,3,0.058,50.0,41.0
20180803,성동구,2018,8,3,0.039,47.0,33.0
20180803,서초구,2018,8,3,0.06,43.0,30.0
20180803,서대문구,2018,8,3,0.056,43.0,30.0
20180803,강남대로,2018,8,3,0.018,44.0,30.0
20180803,강동구,2018,8,3,0.046,44.0,29.0
20180803,강변북로,2018,8,3,0.025,47.0,31.0
20180803,강북구,2018,8,3,0.063,50.0,36.0
20180803,강서구,2018,8,3,0.057,41.0,31.0
20180803,공항대로,2018,8,3,0.037,47.0,39.0
20180803,관악구,2018,8,3,0.057,43.0,29.0
20180803,광진구,2018,8,3,0.053,45.0,33.0
20180803,강남구,2018,8,3,0.044,40.0,30.0
20180803,금천구,2018,8,3,0.05,42.0,29.0
20180803,노원구,2018,8,3,0.056,46.0,32.0
20180803,도봉구,2018,8,3,0.065,47.0,32.0
20180803,도산대로,2018,8,3,0.039,48.0,32.0
20180803,동대문구,2018,8,3,0.065,40.0,36.0
20180803,동작구,2018,8,3,0.058,48.0,28.0
20180803,동작대로,2018,8,3,0.032,46.0,32.0
20180803,마포구,2018,8,3,0.0506578947368421,,33.473684210526315
20180803,구로구,2018,8,3,0.067,42.0,31.0
20180804,영등포로,2018,8,4,0.016,33.0,20.0
20180804,영등포구,2018,8,4,0.036,35.0,21.0
20180804,성북구,2018,8,4,0.034,31.0,18.0
20180804,신촌로,2018,8,4,0.01,35.0,18.0
20180804,송파구,2018,8,4,0.034,28.0,19.0
20180804,용산구,2018,8,4,0.032,23.0,19.0
20180804,양천구,2018,8,4,0.032,27.0,17.0
20180804,은평구,2018,8,4,0.04,30.0,25.0
20180804,중랑구,2018,8,4,0.036,23.0,18.0
20180804,종로,2018,8,4,0.036,27.0,19.0
20180804,종로구,2018,8,4,0.037,24.0,17.0
20180804,중구,2018,8,4,0.04,27.0,19.0
20180804,천호대로,2018,8,4,0.037,29.0,18.0
20180804,청계천로,2018,8,4,0.038,32.0,27.0
20180804,한강대로,2018,8,4,0.021,32.0,19.0
20180804,홍릉로,2018,8,4,0.025,36.0,27.0
20180804,성동구,2018,8,4,0.025,28.0,19.0
20180804,정릉로,2018,8,4,0.047,30.0,19.0
20180804,서초구,2018,8,4,0.037,25.0,18.55263157894737
20180804,화랑로,2018,8,4,0.022,31.0,18.0
20180804,마포구,2018,8,4,0.029,19.0,12.0
20180804,강남구,2018,8,4,0.029,22.0,16.0
20180804,강남대로,2018,8,4,0.015,27.0,17.0
20180804,강동구,2018,8,4,0.027,29.0,18.0
20180804,강변북로,2018,8,4,0.018,30.0,16.0
20180804,강북구,2018,8,4,0.039,26.0,18.0
20180804,강서구,2018,8,4,0.035,23.0,16.0
20180804,공항대로,2018,8,4,0.029,28.0,19.0
20180804,관악구,2018,8,4,0.036,28.0,17.0
20180804,서대문구,2018,8,4,0.032,25.0,16.0
20180804,구로구,2018,8,4,0.041,26.0,17.0
20180804,금천구,2018,8,4,0.03,29.0,18.0
20180804,노원구,2018,8,4,0.035,29.0,18.0
20180804,도봉구,2018,8,4,0.043,28.0,16.0
20180804,도산대로,2018,8,4,0.026,28.0,18.0
20180804,동대문구,2018,8,4,0.039,22.0,20.0
20180804,동작구,2018,8,4,0.038,32.0,16.0
20180804,동작대로,2018,8,4,0.022,31.0,20.0
20180804,광진구,2018,8,4,0.033,28.0,20.0
20180805,영등포로,2018,8,5,0.017,27.0,17.0
20180805,영등포구,2018,8,5,0.026,33.0,19.0
20180805,성북구,2018,8,5,0.023,25.0,16.0
20180805,신촌로,2018,8,5,0.013,33.0,15.0
20180805,송파구,2018,8,5,0.026,23.0,16.0
20180805,용산구,2018,8,5,0.027,24.0,19.0
20180805,양천구,2018,8,5,0.026,35.0,22.0
20180805,은평구,2018,8,5,0.032,29.0,25.0
