기준연월,시군구코드,광역시도명,시군구명,총인구수
202003,11230,서울특별시,동대문구,1181
202004,11230,서울특별시,동대문구,1193
202005,11230,서울특별시,동대문구,1198
202006,11230,서울특별시,동대문구,1212
202001,11230,서울특별시,동대문구,384
202002,11230,서울특별시,동대문구,384
202003,11230,서울특별시,동대문구,378
202004,11230,서울특별시,동대문구,372
202005,11230,서울특별시,동대문구,371
202006,11230,서울특별시,동대문구,375
202001,11230,서울특별시,동대문구,285
202002,11230,서울특별시,동대문구,287
202003,11230,서울특별시,동대문구,290
202004,11230,서울특별시,동대문구,296
202005,11230,서울특별시,동대문구,298
202006,11230,서울특별시,동대문구,302
202001,11260,서울특별시,중랑구,11612
202002,11260,서울특별시,중랑구,11466
202003,11260,서울특별시,중랑구,11285
202004,11260,서울특별시,중랑구,11114
202005,11260,서울특별시,중랑구,11060
202006,11260,서울특별시,중랑구,10943
202001,11260,서울특별시,중랑구,12906
202002,11260,서울특별시,중랑구,12805
202003,11260,서울특별시,중랑구,12760
202004,11260,서울특별시,중랑구,12759
202005,11260,서울특별시,중랑구,12735
202006,11260,서울특별시,중랑구,12692
202001,11260,서울특별시,중랑구,12538
202002,11260,서울특별시,중랑구,12471
202003,11260,서울특별시,중랑구,12427
202004,11260,서울특별시,중랑구,12448
202005,11260,서울특별시,중랑구,12460
202006,11260,서울특별시,중랑구,12428
202001,11260,서울특별시,중랑구,15830
202002,11260,서울특별시,중랑구,15673
202003,11260,서울특별시,중랑구,15521
202004,11260,서울특별시,중랑구,15367
202005,11260,서울특별시,중랑구,15207
202006,11260,서울특별시,중랑구,15097
202001,11260,서울특별시,중랑구,24511
202002,11260,서울특별시,중랑구,24461
202003,11260,서울특별시,중랑구,24402
202004,11260,서울특별시,중랑구,24322
202005,11260,서울특별시,중랑구,24297
202006,11260,서울특별시,중랑구,24168
202001,11260,서울특별시,중랑구,31698
202002,11260,서울특별시,중랑구,31632
202003,11260,서울특별시,중랑구,31711
202004,11260,서울특별시,중랑구,31696
202005,11260,서울특별시,중랑구,31793
202006,11260,서울특별시,중랑구,31863
202001,11260,서울특별시,중랑구,28523
202002,11260,서울특별시,중랑구,28532
202003,11260,서울특별시,중랑구,28464
202004,11260,서울특별시,중랑구,28385
202005,11260,서울특별시,중랑구,28481
202006,11260,서울특별시,중랑구,28465
202001,11260,서울특별시,중랑구,30774
202002,11260,서울특별시,중랑구,30589
202003,11260,서울특별시,중랑구,30351
202004,11260,서울특별시,중랑구,30176
202005,11260,서울특별시,중랑구,30020
202006,11260,서울특별시,중랑구,29889
202001,11260,서울특별시,중랑구,27252
202002,11260,서울특별시,중랑구,27250
202003,11260,서울특별시,중랑구,27165
202004,11260,서울특별시,중랑구,27177
202005,11260,서울특별시,중랑구,27136
202006,11260,서울특별시,중랑구,27158
202001,11260,서울특별시,중랑구,32034
202002,11260,서울특별시,중랑구,31954
202003,11260,서울특별시,중랑구,31701
202004,11260,서울특별시,중랑구,31504
202005,11260,서울특별시,중랑구,31351
202006,11260,서울특별시,중랑구,31161
202001,11260,서울특별시,중랑구,34494
202002,11260,서울특별시,중랑구,34458
202003,11260,서울특별시,중랑구,34341
202004,11260,서울특별시,중랑구,34292
202005,11260,서울특별시,중랑구,34245
202006,11260,서울특별시,중랑구,34230
202001,11260,서울특별시,중랑구,36248
202002,11260,서울특별시,중랑구,36168
202003,11260,서울특별시,중랑구,36066
202004,11260,서울특별시,중랑구,36040
202005,11260,서울특별시,중랑구,36049
202006,11260,서울특별시,중랑구,35736
202001,11260,서울특별시,중랑구,32781
202002,11260,서울특별시,중랑구,32855
202003,11260,서울특별시,중랑구,32776
202004,11260,서울특별시,중랑구,32853
202005,11260,서울특별시,중랑구,32866
202006,11260,서울특별시,중랑구,33059
202001,11260,서울특별시,중랑구,22477
202002,11260,서울특별시,중랑구,22699
202003,11260,서울특별시,중랑구,23097
202004,11260,서울특별시,중랑구,23210
202005,11260,서울특별시,중랑구,23363
202006,11260,서울특별시,중랑구,23462
202001,11260,서울특별시,중랑구,17347
202002,11260,서울특별시,중랑구,17401
202003,11260,서울특별시,중랑구,17519
202004,11260,서울특별시,중랑구,17564
202005,11260,서울특별시,중랑구,17594
202006,11260,서울특별시,중랑구,17620
202001,11260,서울특별시,중랑구,13091
202002,11260,서울특별시,중랑구,13106
202003,11260,서울특별시,중랑구,13120
202004,11260,서울특별시,중랑구,13184
202005,11260,서울특별시,중랑구,13277
202006,11260,서울특별시,중랑구,13347
202001,11260,서울특별시,중랑구,7669
202002,11260,서울특별시,중랑구,7721
202003,11260,서울특별시,중랑구,7785
202004,11260,서울특별시,중랑구,7824
202005,11260,서울특별시,중랑구,7849
202006,11260,서울특별시,중랑구,7878
202001,11260,서울특별시,중랑구,3261
202002,11260,서울특별시,중랑구,3335
202003,11260,서울특별시,중랑구,3393
202004,11260,서울특별시,중랑구,3411
202005,11260,서울특별시,중랑구,3440
202006,11260,서울특별시,중랑구,3450
202001,11260,서울특별시,중랑구,1193
202002,11260,서울특별시,중랑구,1211
202003,11260,서울특별시,중랑구,1206
202004,11260,서울특별시,중랑구,1218
202005,11260,서울특별시,중랑구,1232
202006,11260,서울특별시,중랑구,1236
202001,11260,서울특별시,중랑구,328
202002,11260,서울특별시,중랑구,334
202003,11260,서울특별시,중랑구,335
202004,11260,서울특별시,중랑구,332
202005,11260,서울특별시,중랑구,330
202006,11260,서울특별시,중랑구,333
202001,11260,서울특별시,중랑구,188
202002,11260,서울특별시,중랑구,193
202003,11260,서울특별시,중랑구,194
202004,11260,서울특별시,중랑구,196
202005,11260,서울특별시,중랑구,197
202006,11260,서울특별시,중랑구,199
202001,11290,서울특별시,성북구,13515
202002,11290,서울특별시,성북구,13455
202003,11290,서울특별시,성북구,13379
202004,11290,서울특별시,성북구,13242
202005,11290,서울특별시,성북구,13141
202006,11290,서울특별시,성북구,13036
202001,11290,서울특별시,성북구,17243
202002,11290,서울특별시,성북구,17162
202003,11290,서울특별시,성북구,17117
202004,11290,서울특별시,성북구,17100
202005,11290,서울특별시,성북구,17048
202006,11290,서울특별시,성북구,17021
202001,11290,서울특별시,성북구,17546
202002,11290,서울특별시,성북구,17403
202003,11290,서울특별시,성북구,17380
202004,11290,서울특별시,성북구,17363
202005,11290,서울특별시,성북구,17336
202006,11290,서울특별시,성북구,17342
202001,11290,서울특별시,성북구,21402
202002,11290,서울특별시,성북구,21515
202003,11290,서울특별시,성북구,21516
202004,11290,서울특별시,성북구,21347
202005,11290,서울특별시,성북구,21243
202006,11290,서울특별시,성북구,21097
202001,11290,서울특별시,성북구,32112
202002,11290,서울특별시,성북구,32428
202003,11290,서울특별시,성북구,32555
202004,11290,서울특별시,성북구,32604
202005,11290,서울특별시,성북구,32724
202006,11290,서울특별시,성북구,32749
202001,11290,서울특별시,성북구,34210
202002,11290,서울특별시,성북구,33979
202003,11290,서울특별시,성북구,34284
202004,11290,서울특별시,성북구,34297
202005,11290,서울특별시,성북구,34366
202006,11290,서울특별시,성북구,34393
202001,11290,서울특별시,성북구,28542
202002,11290,서울특별시,성북구,28565
202003,11290,서울특별시,성북구,28492
202004,11290,서울특별시,성북구,28507
202005,11290,서울특별시,성북구,28604
202006,11290,서울특별시,성북구,28641
202001,11290,서울특별시,성북구,33252
202002,11290,서울특별시,성북구,33112
202003,11290,서울특별시,성북구,32868
202004,11290,서울특별시,성북구,32856
202005,11290,서울특별시,성북구,32744
202006,11290,서울특별시,성북구,32593
202001,11290,서울특별시,성북구,32524
202002,11290,서울특별시,성북구,32508
202003,11290,서울특별시,성북구,32378
202004,11290,서울특별시,성북구,32210
202005,11290,서울특별시,성북구,32167
202006,11290,서울특별시,성북구,32142
202001,11290,서울특별시,성북구,39937
202002,11290,서울특별시,성북구,39762
202003,11290,서울특별시,성북구,39594
202004,11290,서울특별시,성북구,39426
202005,11290,서울특별시,성북구,39273
202006,11290,서울특별시,성북구,39228
202001,11290,서울특별시,성북구,36041
202002,11290,서울특별시,성북구,36137
202003,11290,서울특별시,성북구,36148
202004,11290,서울특별시,성북구,36249
202005,11290,서울특별시,성북구,36371
202006,11290,서울특별시,성북구,36356
202001,11290,서울특별시,성북구,33885
202002,11290,서울특별시,성북구,33842
202003,11290,서울특별시,성북구,33789
202004,11290,서울특별시,성북구,33694
202005,11290,서울특별시,성북구,33587
202006,11290,서울특별시,성북구,33367
202001,11290,서울특별시,성북구,31146
202002,11290,서울특별시,성북구,31176
202003,11290,서울특별시,성북구,30997
202004,11290,서울특별시,성북구,31031
202005,11290,서울특별시,성북구,31034
202006,11290,서울특별시,성북구,31196
202001,11290,서울특별시,성북구,22022
202002,11290,서울특별시,성북구,22198
202003,11290,서울특별시,성북구,22551
202004,11290,서울특별시,성북구,22676
202005,11290,서울특별시,성북구,22736
202006,11290,서울특별시,성북구,22748
202001,11290,서울특별시,성북구,18243
202002,11290,서울특별시,성북구,18272
202003,11290,서울특별시,성북구,18352
202004,11290,서울특별시,성북구,18357
202005,11290,서울특별시,성북구,18407
202006,11290,서울특별시,성북구,18461
202001,11290,서울특별시,성북구,15108
202002,11290,서울특별시,성북구,15110
202003,11290,서울특별시,성북구,15113
202004,11290,서울특별시,성북구,15137
202005,11290,서울특별시,성북구,15208
202006,11290,서울특별시,성북구,15252
202001,11290,서울특별시,성북구,9411
202002,11290,서울특별시,성북구,9450
202003,11290,서울특별시,성북구,9507
202004,11290,서울특별시,성북구,9534
202005,11290,서울특별시,성북구,9552
202006,11290,서울특별시,성북구,9569
202001,11290,서울특별시,성북구,4047
202002,11290,서울특별시,성북구,4106
202003,11290,서울특별시,성북구,4147
202004,11290,서울특별시,성북구,4208
202005,11290,서울특별시,성북구,4257
202006,11290,서울특별시,성북구,4263
202001,11290,서울특별시,성북구,1517
202002,11290,서울특별시,성북구,1532
202003,11290,서울특별시,성북구,1554
202004,11290,서울특별시,성북구,1560
202005,11290,서울특별시,성북구,1575
202006,11290,서울특별시,성북구,1587
202001,11290,서울특별시,성북구,404
202002,11290,서울특별시,성북구,405
202003,11290,서울특별시,성북구,405
202004,11290,서울특별시,성북구,401
202005,11290,서울특별시,성북구,398
202006,11290,서울특별시,성북구,396
202001,11290,서울특별시,성북구,364
202002,11290,서울특별시,성북구,366
202003,11290,서울특별시,성북구,368
202004,11290,서울특별시,성북구,375
202005,11290,서울특별시,성북구,377
202006,11290,서울특별시,성북구,375
202001,11305,서울특별시,강북구,7591
202002,11305,서울특별시,강북구,7481
202003,11305,서울특별시,강북구,7401
