기준연월,시군구코드,광역시도명,시군구명,5세단위구분,총인구수,남성인구수,여성인구수
202003,11350,서울특별시,노원구,10-14세,24548,12754,11794
202004,11350,서울특별시,노원구,10-14세,24492,12726,11766
202005,11350,서울특별시,노원구,10-14세,24398,12665,11733
202006,11350,서울특별시,노원구,10-14세,24355,12666,11689
202001,11350,서울특별시,노원구,15-19세,31925,16604,15321
202002,11350,서울특별시,노원구,15-19세,31564,16391,15173
202003,11350,서울특별시,노원구,15-19세,31263,16187,15076
202004,11350,서울특별시,노원구,15-19세,31043,16034,15009
202005,11350,서울특별시,노원구,15-19세,30739,15892,14847
202006,11350,서울특별시,노원구,15-19세,30490,15741,14749
202001,11350,서울특별시,노원구,20-24세,38937,19992,18945
202002,11350,서울특별시,노원구,20-24세,38750,19915,18835
202003,11350,서울특별시,노원구,20-24세,38713,19872,18841
202004,11350,서울특별시,노원구,20-24세,38608,19852,18756
202005,11350,서울특별시,노원구,20-24세,38594,19818,18776
202006,11350,서울특별시,노원구,20-24세,38463,19703,18760
202001,11350,서울특별시,노원구,25-29세,35509,18415,17094
202002,11350,서울특별시,노원구,25-29세,35209,18249,16960
202003,11350,서울특별시,노원구,25-29세,35327,18304,17023
202004,11350,서울특별시,노원구,25-29세,35380,18265,17115
202005,11350,서울특별시,노원구,25-29세,35401,18307,17094
202006,11350,서울특별시,노원구,25-29세,35441,18345,17096
202001,11350,서울특별시,노원구,30-34세,30519,15291,15228
202002,11350,서울특별시,노원구,30-34세,30583,15346,15237
202003,11350,서울특별시,노원구,30-34세,30571,15318,15253
202004,11350,서울특별시,노원구,30-34세,30588,15370,15218
202005,11350,서울특별시,노원구,30-34세,30610,15385,15225
202006,11350,서울특별시,노원구,30-34세,30626,15394,15232
202001,11350,서울특별시,노원구,35-39세,36655,18135,18520
202002,11350,서울특별시,노원구,35-39세,36464,18062,18402
202003,11350,서울특별시,노원구,35-39세,36296,17962,18334
202004,11350,서울특별시,노원구,35-39세,36143,17889,18254
202005,11350,서울특별시,노원구,35-39세,35990,17829,18161
202006,11350,서울특별시,노원구,35-39세,35781,17746,18035
202001,11350,서울특별시,노원구,40-44세,39147,18680,20467
202002,11350,서울특별시,노원구,40-44세,39198,18668,20530
202003,11350,서울특별시,노원구,40-44세,38996,18584,20412
202004,11350,서울특별시,노원구,40-44세,38824,18489,20335
202005,11350,서울특별시,노원구,40-44세,38697,18453,20244
202006,11350,서울특별시,노원구,40-44세,38679,18449,20230
202001,11350,서울특별시,노원구,45-49세,50671,24152,26519
202002,11350,서울특별시,노원구,45-49세,50456,24113,26343
202003,11350,서울특별시,노원구,45-49세,50171,23952,26219
202004,11350,서울특별시,노원구,45-49세,50003,23881,26122
202005,11350,서울특별시,노원구,45-49세,49767,23731,26036
202006,11350,서울특별시,노원구,45-49세,49523,23595,25928
202001,11350,서울특별시,노원구,50-54세,46199,22498,23701
202002,11350,서울특별시,노원구,50-54세,46208,22463,23745
202003,11350,서울특별시,노원구,50-54세,46247,22541,23706
202004,11350,서울특별시,노원구,50-54세,46243,22544,23699
202005,11350,서울특별시,노원구,50-54세,46328,22599,23729
202006,11350,서울특별시,노원구,50-54세,46453,22643,23810
202001,11350,서울특별시,노원구,55-59세,42685,20543,22142
202002,11350,서울특별시,노원구,55-59세,42546,20470,22076
202003,11350,서울특별시,노원구,55-59세,42386,20376,22010
202004,11350,서울특별시,노원구,55-59세,42294,20338,21956
202005,11350,서울특별시,노원구,55-59세,42169,20294,21875
202006,11350,서울특별시,노원구,55-59세,41916,20157,21759
202001,11350,서울특별시,노원구,60-64세,38720,18030,20690
202002,11350,서울특별시,노원구,60-64세,38715,18000,20715
202003,11350,서울특별시,노원구,60-64세,38521,17915,20606
202004,11350,서울특별시,노원구,60-64세,38559,17914,20645
202005,11350,서울특별시,노원구,60-64세,38625,17945,20680
202006,11350,서울특별시,노원구,60-64세,38798,18044,20754
202001,11350,서울특별시,노원구,65-69세,26560,12485,14075
202002,11350,서울특별시,노원구,65-69세,26829,12602,14227
202003,11350,서울특별시,노원구,65-69세,27288,12781,14507
202004,11350,서울특별시,노원구,65-69세,27466,12868,14598
202005,11350,서울특별시,노원구,65-69세,27593,12903,14690
202006,11350,서울특별시,노원구,65-69세,27698,12929,14769
202001,11350,서울특별시,노원구,70-74세,20385,9023,11362
202002,11350,서울특별시,노원구,70-74세,20485,9082,11403
202003,11350,서울특별시,노원구,70-74세,20556,9107,11449
202004,11350,서울특별시,노원구,70-74세,20593,9149,11444
202005,11350,서울특별시,노원구,70-74세,20647,9195,11452
202006,11350,서울특별시,노원구,70-74세,20688,9220,11468
202001,11350,서울특별시,노원구,75-79세,16298,6803,9495
202002,11350,서울특별시,노원구,75-79세,16293,6798,9495
202003,11350,서울특별시,노원구,75-79세,16305,6787,9518
202004,11350,서울특별시,노원구,75-79세,16369,6800,9569
202005,11350,서울특별시,노원구,75-79세,16440,6823,9617
202006,11350,서울특별시,노원구,75-79세,16508,6858,9650
202001,11350,서울특별시,노원구,80-84세,10563,3776,6787
202002,11350,서울특별시,노원구,80-84세,10611,3802,6809
202003,11350,서울특별시,노원구,80-84세,10651,3846,6805
202004,11350,서울특별시,노원구,80-84세,10673,3873,6800
202005,11350,서울특별시,노원구,80-84세,10696,3907,6789
202006,11350,서울특별시,노원구,80-84세,10724,3934,6790
202001,11350,서울특별시,노원구,85-89세,5082,1540,3542
202002,11350,서울특별시,노원구,85-89세,5131,1550,3581
202003,11350,서울특별시,노원구,85-89세,5194,1567,3627
202004,11350,서울특별시,노원구,85-89세,5226,1581,3645
202005,11350,서울특별시,노원구,85-89세,5281,1596,3685
202006,11350,서울특별시,노원구,85-89세,5273,1587,3686
202001,11350,서울특별시,노원구,90-94세,1774,427,1347
202002,11350,서울특별시,노원구,90-94세,1813,444,1369
202003,11350,서울특별시,노원구,90-94세,1851,452,1399
202004,11350,서울특별시,노원구,90-94세,1880,466,1414
202005,11350,서울특별시,노원구,90-94세,1883,468,1415
202006,11350,서울특별시,노원구,90-94세,1902,475,1427
202001,11350,서울특별시,노원구,95-99세,491,124,367
202002,11350,서울특별시,노원구,95-99세,496,121,375
202003,11350,서울특별시,노원구,95-99세,498,119,379
202004,11350,서울특별시,노원구,95-99세,505,119,386
202005,11350,서울특별시,노원구,95-99세,505,116,389
202006,11350,서울특별시,노원구,95-99세,494,115,379
202001,11350,서울특별시,노원구,100+,257,78,179
202002,11350,서울특별시,노원구,100+,261,80,181
202003,11350,서울특별시,노원구,100+,262,79,183
202004,11350,서울특별시,노원구,100+,261,80,181
202005,11350,서울특별시,노원구,100+,265,81,184
202006,11350,서울특별시,노원구,100+,272,82,190
202001,11380,서울특별시,은평구,0-4세,14104,7163,6941
202002,11380,서울특별시,은평구,0-4세,13943,7080,6863
202003,11380,서울특별시,은평구,0-4세,13737,6967,6770
202004,11380,서울특별시,은평구,0-4세,13604,6892,6712
202005,11380,서울특별시,은평구,0-4세,13491,6845,6646
202006,11380,서울특별시,은평구,0-4세,13579,6899,6680
202001,11380,서울특별시,은평구,5-9세,17353,8929,8424
202002,11380,서울특별시,은평구,5-9세,17231,8876,8355
202003,11380,서울특별시,은평구,5-9세,17152,8842,8310
202004,11380,서울특별시,은평구,5-9세,17140,8865,8275
202005,11380,서울특별시,은평구,5-9세,17123,8856,8267
202006,11380,서울특별시,은평구,5-9세,17193,8859,8334
202001,11380,서울특별시,은평구,10-14세,18099,9334,8765
202002,11380,서울특별시,은평구,10-14세,18053,9291,8762
202003,11380,서울특별시,은평구,10-14세,18030,9293,8737
202004,11380,서울특별시,은평구,10-14세,18036,9266,8770
202005,11380,서울특별시,은평구,10-14세,18031,9263,8768
202006,11380,서울특별시,은평구,10-14세,18008,9249,8759
202001,11380,서울특별시,은평구,15-19세,22344,11371,10973
202002,11380,서울특별시,은평구,15-19세,22108,11216,10892
202003,11380,서울특별시,은평구,15-19세,21887,11097,10790
202004,11380,서울특별시,은평구,15-19세,21759,11038,10721
202005,11380,서울특별시,은평구,15-19세,21585,10953,10632
202006,11380,서울특별시,은평구,15-19세,21493,10880,10613
202001,11380,서울특별시,은평구,20-24세,29775,14649,15126
202002,11380,서울특별시,은평구,20-24세,29768,14624,15144
202003,11380,서울특별시,은평구,20-24세,29816,14618,15198
202004,11380,서울특별시,은평구,20-24세,29804,14609,15195
202005,11380,서울특별시,은평구,20-24세,29756,14579,15177
202006,11380,서울특별시,은평구,20-24세,29812,14571,15241
202001,11380,서울특별시,은평구,25-29세,36177,17527,18650
202002,11380,서울특별시,은평구,25-29세,36231,17486,18745
202003,11380,서울특별시,은평구,25-29세,36366,17491,18875
202004,11380,서울특별시,은평구,25-29세,36409,17489,18920
202005,11380,서울특별시,은평구,25-29세,36495,17514,18981
202006,11380,서울특별시,은평구,25-29세,36665,17612,19053
202001,11380,서울특별시,은평구,30-34세,31808,15610,16198
202002,11380,서울특별시,은평구,30-34세,31807,15617,16190
202003,11380,서울특별시,은평구,30-34세,31738,15602,16136
202004,11380,서울특별시,은평구,30-34세,31910,15669,16241
202005,11380,서울특별시,은평구,30-34세,31989,15714,16275
202006,11380,서울특별시,은평구,30-34세,32297,15870,16427
202001,11380,서울특별시,은평구,35-39세,37550,18913,18637
202002,11380,서울특별시,은평구,35-39세,37274,18741,18533
202003,11380,서울특별시,은평구,35-39세,36909,18575,18334
202004,11380,서울특별시,은평구,35-39세,36798,18535,18263
202005,11380,서울특별시,은평구,35-39세,36712,18467,18245
202006,11380,서울특별시,은평구,35-39세,36816,18505,18311
202001,11380,서울특별시,은평구,40-44세,35761,17793,17968
202002,11380,서울특별시,은평구,40-44세,35836,17873,17963
202003,11380,서울특별시,은평구,40-44세,35648,17752,17896
202004,11380,서울특별시,은평구,40-44세,35540,17704,17836
202005,11380,서울특별시,은평구,40-44세,35570,17735,17835
202006,11380,서울특별시,은평구,40-44세,35775,17788,17987
202001,11380,서울특별시,은평구,45-49세,42393,20825,21568
202002,11380,서울특별시,은평구,45-49세,42276,20754,21522
202003,11380,서울특별시,은평구,45-49세,42033,20642,21391
202004,11380,서울특별시,은평구,45-49세,41899,20559,21340
202005,11380,서울특별시,은평구,45-49세,41674,20474,21200
202006,11380,서울특별시,은평구,45-49세,41616,20474,21142
202001,11380,서울특별시,은평구,50-54세,38852,18901,19951
202002,11380,서울특별시,은평구,50-54세,38848,18897,19951
202003,11380,서울특별시,은평구,50-54세,38860,18907,19953
202004,11380,서울특별시,은평구,50-54세,38951,18944,20007
202005,11380,서울특별시,은평구,50-54세,39066,18996,20070
202006,11380,서울특별시,은평구,50-54세,39246,19073,20173
202001,11380,서울특별시,은평구,55-59세,38416,18311,20105
202002,11380,서울특별시,은평구,55-59세,38294,18283,20011
202003,11380,서울특별시,은평구,55-59세,38091,18166,19925
202004,11380,서울특별시,은평구,55-59세,37993,18114,19879
202005,11380,서울특별시,은평구,55-59세,37992,18081,19911
202006,11380,서울특별시,은평구,55-59세,37828,18017,19811
202001,11380,서울특별시,은평구,60-64세,35794,16740,19054
202002,11380,서울특별시,은평구,60-64세,35905,16782,19123
202003,11380,서울특별시,은평구,60-64세,35706,16684,19022
202004,11380,서울특별시,은평구,60-64세,35755,16730,19025
202005,11380,서울특별시,은평구,60-64세,35811,16792,19019
202006,11380,서울특별시,은평구,60-64세,36116,16928,19188
202001,11380,서울특별시,은평구,65-69세,25590,11665,13925
202002,11380,서울특별시,은평구,65-69세,25777,11724,14053
202003,11380,서울특별시,은평구,65-69세,26260,11919,14341
202004,11380,서울특별시,은평구,65-69세,26412,11968,14444
202005,11380,서울특별시,은평구,65-69세,26486,11975,14511
202006,11380,서울특별시,은평구,65-69세,26569,11999,14570
202001,11380,서울특별시,은평구,70-74세,21357,9466,11891
202002,11380,서울특별시,은평구,70-74세,21408,9504,11904
202003,11380,서울특별시,은평구,70-74세,21390,9506,11884
202004,11380,서울특별시,은평구,70-74세,21414,9516,11898
202005,11380,서울특별시,은평구,70-74세,21511,9572,11939
202006,11380,서울특별시,은평구,70-74세,21569,9587,11982
202001,11380,서울특별시,은평구,75-79세,16922,7478,9444
202002,11380,서울특별시,은평구,75-79세,16925,7464,9461
202003,11380,서울특별시,은평구,75-79세,16991,7495,9496
202004,11380,서울특별시,은평구,75-79세,17041,7514,9527
202005,11380,서울특별시,은평구,75-79세,17103,7516,9587
202006,11380,서울특별시,은평구,75-79세,17221,7562,9659
202001,11380,서울특별시,은평구,80-84세,10471,4374,6097
202002,11380,서울특별시,은평구,80-84세,10529,4406,6123
202003,11380,서울특별시,은평구,80-84세,10550,4416,6134
202004,11380,서울특별시,은평구,80-84세,10600,4451,6149
202005,11380,서울특별시,은평구,80-84세,10679,4512,6167
202006,11380,서울특별시,은평구,80-84세,10712,4531,6181
202001,11380,서울특별시,은평구,85-89세,4276,1483,2793
202002,11380,서울특별시,은평구,85-89세,4351,1504,2847
202003,11380,서울특별시,은평구,85-89세,4410,1523,2887
202004,11380,서울특별시,은평구,85-89세,4454,1541,2913
202005,11380,서울특별시,은평구,85-89세,4483,1560,2923
202006,11380,서울특별시,은평구,85-89세,4523,1575,2948
202001,11380,서울특별시,은평구,90-94세,1576,437,1139
202002,11380,서울특별시,은평구,90-94세,1592,440,1152
202003,11380,서울특별시,은평구,90-94세,1591,444,1147
202004,11380,서울특별시,은평구,90-94세,1597,445,1152
202005,11380,서울특별시,은평구,90-94세,1612,447,1165
202006,11380,서울특별시,은평구,90-94세,1626,450,1176
202001,11380,서울특별시,은평구,95-99세,436,128,308
202002,11380,서울특별시,은평구,95-99세,442,130,312
202003,11380,서울특별시,은평구,95-99세,444,131,313
202004,11380,서울특별시,은평구,95-99세,445,132,313
202005,11380,서울특별시,은평구,95-99세,447,133,314
202006,11380,서울특별시,은평구,95-99세,446,132,314
202001,11380,서울특별시,은평구,100+,403,74,329
202002,11380,서울특별시,은평구,100+,407,75,332
202003,11380,서울특별시,은평구,100+,410,77,333
202004,11380,서울특별시,은평구,100+,412,76,336
202005,11380,서울특별시,은평구,100+,413,78,335
202006,11380,서울특별시,은평구,100+,414,79,335
202001,11410,서울특별시,서대문구,0-4세,9481,4954,4527
